Dia,Cliente,Contenedor,Estado,Envase,alerta_enviada,BL,hora,Hora
2025-12-03 00:00:00,Car Pro Accesorios S.R.L,CAJU-504314-5,14:56 Realizado,Contenedor,1,,14:56,8:30 
2025-12-03 00:00:00,Aspee Monee,CMAU-922959-0,14:57 Realizado,Contenedor,1,ONEYNB5BEEQ08600,14:57,9:30 
2025-12-03 00:00:00,Bisora Group Sa,TCNU-690626-1,18:05 Realizado,Contenedor,1,,18:05,9:00 
2025-12-03 00:00:00,Bisora Group Sa,MRKU-231695-9,18:06 Realizado,Contenedor,1,,18:06,9:00 
2025-12-03 00:00:00,Domatel S. R. L.,MRSU-520151-3,18:05 Realizado,Contenedor,1,NBOE25018395,18:05,9:00 
2025-12-03 00:00:00,Lift Van Int. Co S.A,TCKU-436130-0,22:17 Realizado,Bultos,1,ONEYHAMF81785300,22:17,8:30 
2025-12-03 00:00:00,Bisora Group Sa,SUDU-592293-4,22:52 Realizado,Contenedor,1,TWLE25090145,22:52,8:30 
2025-12-04 00:00:00,Corona Insumos Srl,TXGU-852724-9,10:03 Realizado,Contenedor,1,,10:03,8:00 
2025-12-04 00:00:00,Bisora Group Sa,TCLU-856404-7,11:22 Realizado,Contenedor,1,NBOE25018395,11:22,8:30 
2025-12-04 00:00:00,Bisora Group Sa,MRKU-484205-8,11:23 Realizado,Contenedor,1,NBOE25018395,11:23,8:30 
2025-12-04 00:00:00,Insumosonline S.R.L.,MSDU-541607-4,11:22 Realizado,Bultos,1,GGLCNBE25090290,11:22,8:00 
2025-12-04 00:00:00,Bulldog Solutions S.A.,EISU-838153-6,12:41 Realizado,Rollos,1,HDE25-0800064,12:41,8:30 
2025-12-04 00:00:00,Bazar Del Mundo S.A.,FFAU-357677-5,18:02 Realizado,Bultos,1,TCSZ2509516,18:02,8:30 
2025-12-05 00:00:00,Jupam Sa,TCNU-103439-8,11:44 Realizado,Rollos,1,TSSZ2509107,11:44,9:30 
2025-12-05 00:00:00,More Logistics Srl,JXLU-782377-8,14:51 Realizado,Bultos,1,ZIMUMEX959361,14:51,9:00 
2025-12-05 00:00:00,Lift Van Int. Co S.A,TRHU-377333-8,14:50 Realizado,Bultos,1,MEDUHX298795,14:50,8:30 
2025-12-05 00:00:00,Southcross Logistics Sa,TCLU-400559-1,14:50 Realizado,Bultos,1,MEDUYN346877,14:50,8:30 
2025-12-05 00:00:00,Southcross Logistics Sa,TTNU-432725-8,14:50 Realizado,Bultos,1,MEDUYN346877,14:50,8:30 
2025-12-05 00:00:00,Rk Elevaciones Srl,CSLU-603719-1,16:46 Realizado,Bultos,1,COSU6427000360,16:46,9:00 
2025-12-05 00:00:00,Rk Elevaciones Srl,FCIU-969372-9,16:46 Realizado,Bultos,1,COSU6427000360,16:46,9:00 
2025-12-05 00:00:00,Rk Elevaciones Srl,OOLU-921057-7,16:46 Realizado,Bultos,1,COSU6426777590,16:46,9:00 
2025-12-05 00:00:00,Rk Elevaciones Srl,OOLU-997137-0,16:46 Realizado,Bultos,1,COSU6426777590,16:46,9:00 
2025-12-05 00:00:00,Rk Elevaciones Srl,OOCU-708890-4,16:46 Realizado,Bultos,1,COSU6426777590,16:46,9:00 
2025-12-05 00:00:00,Rk Elevaciones Srl,BSIU-964024-3,16:46 Realizado,Bultos,1,COSU6426777590,16:46,9:00 
2025-12-05 00:00:00,Bisora Group Sa,OOCU-492940-6,16:47 Realizado,Contenedor,1,,16:47,9:00 
2025-12-09 00:00:00,Rueda Oeste S.A.,CSNU-715731-0,10:42 Realizado,Contenedor,1,,10:42,8:30 
2025-12-09 00:00:00,Hometex S.A.,HASU-406390-8,15:12 Realizado,Contenedor,1,,15:12,8:00 
2025-12-09 00:00:00,Mercovan Argentina S.A.,FANU-178959-0,19:00 Realizado,Bultos,1,HLCUANR250825997,19:00,8:00 
2025-12-09 00:00:00,Refractarios Argentinos Saicm,SEGU-370160-0,23:52 Realizado,Contenedor,1,,23:52,9:00 
2025-12-09 00:00:00,Refractarios Argentinos Saicm,MSDU-105204-0,23:52 Realizado,Contenedor,1,,23:52,9:00 
2025-12-09 00:00:00,Refractarios Argentinos Saicm,MSBU-207760-0,23:52 Realizado,Contenedor,1,,23:52,9:00 
2025-12-09 00:00:00,Refractarios Argentinos Saicm,FCIU-433683-7,23:52 Realizado,Contenedor,1,,23:52,9:00 
2025-12-09 00:00:00,Refractarios Argentinos Saicm,MSBU-207355-0,23:52 Realizado,Contenedor,1,,23:52,9:00 
2025-12-09 00:00:00,Refractarios Argentinos Saicm,MSBU-257470-0,23:52 Realizado,Contenedor,1,,23:52,8:00 
2025-12-09 00:00:00,Refractarios Argentinos Saicm,MSBU-257694-0,23:52 Realizado,Contenedor,1,,23:52,8:00 
2025-12-09 00:00:00,Refractarios Argentinos Saicm,MSBU-257790-4,23:52 Realizado,Contenedor,1,,23:52,8:00 
2025-12-09 00:00:00,Refractarios Argentinos Saicm,MSBU-258929-5,23:52 Realizado,Contenedor,1,,23:52,8:00 
2025-12-09 00:00:00,Refractarios Argentinos Saicm,MSBU-259616-5,23:52 Realizado,Contenedor,1,,23:52,8:00 
2025-12-10 00:00:00,Mma Tex S.A.,EGSU-982481-0,12:47 Realizado,Contenedor,1,,12:47,8:00 
2025-12-10 00:00:00,Chemotecnica Sa,ONEU-925438-4,12:47 Realizado,Contenedor,1,TCSZ2509516,12:47,8:00 
2025-12-10 00:00:00,Grupo Rsm Srl,MRSU-056785-5,12:48 Realizado,Bultos,1,260216952,12:48,8:30 
2025-12-10 00:00:00,Noah Servicess.R.L.,GESU-647148-7,12:49 Realizado,Bultos,1,IBC1402806,12:49,8:30 
2025-12-10 00:00:00,Bisora Group Sa,GAOU-725881-0,12:47 Realizado,Contenedor,1,,12:47,8:30 
2025-12-10 00:00:00,Shipy S.A.,ONEU-593690-9,12:48 Realizado,Contenedor,1,GGLCNBE25090290,12:48,8:30 
2025-12-10 00:00:00,Shipy S.A.,ONEU-524322-6,12:48 Realizado,Contenedor,1,GGLCNBE25090290,12:48,8:00 
2025-12-10 00:00:00,Corona Insumos Srl,FFAU-503115-7,12:48 Realizado,Contenedor,1,,12:48,8:30 
2025-12-10 00:00:00,Santana Textil Chaco Sa,CAIU-719638-7,12:47 Realizado,Bultos,1,PEC01419RCS,12:47,8:00 
2025-12-10 00:00:00,Noah Servicess.R.L.,MSDU-411630-2,17:03 Realizado,Bultos,1,MEDUHX848441,17:03,8:30 
2025-12-05 00:00:00,Jupam Sa,CMAU-576011-9,17:03 Realizado,Rollos,1,NGP2576088,17:03,9:30 
2025-12-10 00:00:00,Refractarios Argentinos Saicm,MSBU-259636-0,23:46 Realizado,Contenedor,1,,23:46,8:00 
2025-12-10 00:00:00,Refractarios Argentinos Saicm,MSBU-258902-1,23:46 Realizado,Contenedor,1,,23:46,8:00 
2025-12-10 00:00:00,Refractarios Argentinos Saicm,MSBU-258755-9,23:46 Realizado,Contenedor,1,,23:46,8:00 
2025-12-10 00:00:00,Refractarios Argentinos Saicm,MSBU-256307-4,23:46 Realizado,Contenedor,1,,23:46,8:00 
2025-12-10 00:00:00,Refractarios Argentinos Saicm,MSBU-256017-8,23:46 Realizado,Contenedor,1,,23:46,8:00 
2025-12-10 00:00:00,Refractarios Argentinos Saicm,MSBU-259686-4,23:46 Realizado,Contenedor,1,,23:46,8:00 
2025-12-11 00:00:00,Aspee Monee,MSNU-760455-3,11:57 Realizado,Contenedor,1,IBC1402813,11:57,8:30 
2025-12-11 00:00:00,Grupo Rsm Srl,MRKU-062697-6,12:03 Realizado,Bultos,1,261605585,12:03,8:00 
2025-12-12 00:00:00,E A Balbi E Hijos S A,TRHU-462678-0,12:48 Realizado,Contenedor,1,DLC59135010,12:48,9:00 
2025-12-12 00:00:00,Compañia Bulk S.A.,EMCU-862017-6,12:50 Realizado,Contenedor,1,,12:50,9:00 
2025-12-12 00:00:00,Compañia Bulk S.A.,TCKU-609862-0,12:50 Realizado,Contenedor,1,,12:50,9:00 
2025-12-12 00:00:00,Dpmg S.A.,EURU-534598-3,12:49 Realizado,Contenedor,1,,12:49,8:30 
2025-12-11 00:00:00,Likber Sa,FDCU-019042-5,12:56 Realizado,Contenedor,1,GGLCNBE25090290,12:56,8:00 
2025-12-11 00:00:00,Likber Sa,TLLU-532165-3,12:56 Realizado,Contenedor,1,GGLCNBE25090290,12:56,8:00 
2025-12-11 00:00:00,La Tela Srl,MSNU-785990-8,12:56 Realizado,Contenedor,1,,12:56,8:00 
2025-12-11 00:00:00,Mma Tex S.A.,EGHU-985767-7,12:57 Realizado,Contenedor,1,TPYTNSG25096057,12:57,8:30 
2025-12-15 00:00:00,Targuet Music Sa,CAJU-503072-3,09:22 Realizado,Contenedor,1,HLCULIV251039490,09:22,8:30 
2025-12-15 00:00:00,Mma Tex S.A.,EGSU-938673-4,09:32 Realizado,Contenedor,1,DLNB2509868,09:32,8:00 
2025-12-12 00:00:00,Lift Van Int. Co S.A,UACU-384394-2,11:11 Realizado,Bultos,1,HLCUBSC251118420,11:11,8:30 
2025-12-15 00:00:00,Vestiditos Sa,HLXU-828653-0,12:20 Realizado,Contenedor,1,DLNB2509868,12:20,8:00 
2025-12-15 00:00:00,Vestiditos Sa,HLBU-267089-7,12:20 Realizado,Contenedor,1,DLNB2509868,12:20,8:00 
2025-12-15 00:00:00,Bisora Group Sa,MIEU-302004-6,14:36 Realizado,Contenedor,1,TWLE25090145,14:36,8:00 
2025-12-16 00:00:00,Mercovan Argentina S.A.,CMAU-767695-9,12:54 Realizado,Bultos,1,ISB1833397,12:54,8:30 
2025-12-15 00:00:00,Natan El Trading Srl,TEMU-702615-2,16:57 Realizado,Bultos,1,W06WHH2509018,16:57,8:00 
2025-12-09 00:00:00,Lift Van Int. Co S.A,MRKU-423384-8,17:55 Realizado,Bultos,1,260604335,17:55,8:00 
2025-12-12 00:00:00,Refractarios Argentinos Saicm,BMOU-276287-7,17:57 Realizado,Bultos,1,DLC59112263,17:57,8:00 
2025-12-12 00:00:00,Refractarios Argentinos Saicm,TCLU-315762-4,17:57 Realizado,Bultos,1,DLC59112263,17:57,8:00 
2025-12-12 00:00:00,Refractarios Argentinos Saicm,MSMU-326123-6,17:57 Realizado,Bultos,1,DLC59112263,17:57,8:00 
2025-12-12 00:00:00,Refractarios Argentinos Saicm,MSBU-258490-3,17:57 Realizado,Bultos,1,DLC59112263,17:57,8:00 
2025-12-12 00:00:00,Refractarios Argentinos Saicm,CAIU-281159-1,17:57 Realizado,Bultos,1,DLC59112263,17:57,8:00 
2025-12-12 00:00:00,Hra Consultora,MRKU-908223-5,17:56 Realizado,Bultos,1,260178868,17:56,8:00 
2025-12-12 00:00:00,Lift Van Int. Co S.A,OOLU-931034-4,17:55 Realizado,Bultos,1,OOLU2311673410,17:55,8:00 
2025-12-12 00:00:00,Luial Sa,DRYU-984686-2,17:58 Realizado,Contenedor,1,,17:58,9:00 
2025-12-15 00:00:00,Refractarios Argentinos Saicm,MSBU-207057-1,21:10 Realizado,Bultos,1,DLC59135001,21:10,8:00 
2025-12-15 00:00:00,Refractarios Argentinos Saicm,MSBU-207920-2,21:10 Realizado,Bultos,1,DLC59135001,21:10,8:00 
2025-12-15 00:00:00,Refractarios Argentinos Saicm,MSBU-207921-8,21:10 Realizado,Bultos,1,DLC59135001,21:10,8:00 
2025-12-15 00:00:00,Refractarios Argentinos Saicm,MSBU-207924-4,21:10 Realizado,Bultos,1,DLC59135001,21:10,8:30 
2025-12-15 00:00:00,Refractarios Argentinos Saicm,MSBU-207367-3,21:10 Realizado,Bultos,1,DLC59135001,21:10,8:00 
2025-12-16 00:00:00,Grupo Simpa Sa,MSKU-503817-5,11:15 Realizado,Contenedor,1,,11:15,8:00 
2025-12-16 00:00:00,Grupo Simpa Sa,MSMU-121455-4,11:15 Realizado,Contenedor,1,NBOE25018148,11:15,8:00 
2025-12-16 00:00:00,Shipy S.A.,CIMU-034289-0,11:42 Realizado,Contenedor,1,,11:42,9:30 
2025-12-16 00:00:00,Shipy S.A.,CIMU-034264-8,11:42 Realizado,Contenedor,1,,11:42,9:30 
2025-12-16 00:00:00,Arbrex Commercial Group Srl,TGHU-516987-6,14:46 Realizado,Bultos,1,SZX25091083A,14:46,8:00 
2025-12-16 00:00:00,Arbrex Commercial Group Srl,HLBU-124610-1,14:47 Realizado,Bultos,1,TPSHNSG25086048,14:47,8:00 
2025-12-16 00:00:00,Arbrex Commercial Group Srl,MRKU-939857-9,14:47 Realizado,Bultos,1,TPYTNSG25096057,14:47,8:30 
2025-12-17 00:00:00,Noah Servicess.R.L.,TGCU-507511-0,11:58 Realizado,Bultos,1,IBC1400271,11:58,8:30 
2025-12-16 00:00:00,Berkma S.A.,HLBU-203201-7,16:50 Realizado,Bultos,1,DLNB2509492,16:50,9:00 
2025-12-16 00:00:00,Berkma S.A.,HAMU-396717-5,16:50 Realizado,Bultos,1,DLNB2509492,16:50,9:00 
2025-12-16 00:00:00,Refractarios Argentinos Saicm,MEDU-542555-1,22:20 Realizado,Bultos,1,DLC59135010,22:20,8:00 
2025-12-16 00:00:00,Refractarios Argentinos Saicm,MSBU-207070-9,22:20 Realizado,Bultos,1,DLC59135010,22:20,8:00 
2025-12-16 00:00:00,Refractarios Argentinos Saicm,MSBU-207167-0,22:20 Realizado,Bultos,1,DLC59135010,22:20,8:00 
2025-12-16 00:00:00,Refractarios Argentinos Saicm,MSDU-137097-2,22:20 Realizado,Bultos,1,DLC59135010,22:20,8:00 
2025-12-17 00:00:00,Dpmg S.A.,MRKU-050747-3,10:20 Realizado,Contenedor,1,DLNB2509868,10:20,8:00 
2025-12-17 00:00:00,Dpmg S.A.,BEAU-637118-2,10:20 Realizado,Contenedor,1,DLNB2509868,10:20,8:00 
2025-12-17 00:00:00,Jakytextil S.A.,MRSU-834832-3,10:20 Realizado,Contenedor,1,25001EC01,10:20,8:30 
2025-12-17 00:00:00,Grupo Simpa Sa,MSNU-504114-7,10:28 Realizado,Contenedor,1,,10:28,8:00 
2025-12-17 00:00:00,Mercovan Argentina S.A.,HLXU-841558-2,14:09 Realizado,Bultos,1,HLCULBC1250951969,14:09,8:00 
2025-12-18 00:00:00,Grupo Leal-Tex S.R.L.,CSNU-775417-3,10:21 Realizado,Bultos,1,GILSH250700162,10:21,9:30 
2025-12-18 00:00:00,Corona Insumos Srl,TCKU-600553-0,09:44 Realizado,Contenedor,1,TPYTNSG25096057,09:44,8:00 
2025-12-18 00:00:00,Perozzi Domingo Y Perozzi Osvaldo S.A.,CSLU-633167-3,09:44 Realizado,Contenedor,1,TCSZ2509516,09:44,8:00 
2025-12-17 00:00:00,Berkma S.A.,GCXU-598557-7,09:42 Realizado,Contenedor,1,,09:42,9:30 
2025-12-17 00:00:00,Berkma S.A.,HAMU-225045-1,09:42 Realizado,Contenedor,1,,09:42,10:00
2025-12-17 00:00:00,Lift Van Int. Co S.A,TCLU-828926-4,09:43 Realizado,Bultos,1,ONEYRICFJG153700,09:43,8:00 
2025-12-17 00:00:00,Grupo Simpa Sa,FBLU-009958-1,09:43 Realizado,Contenedor,1,,09:43,8:00 
2025-12-17 00:00:00,Grupo Simpa Sa,FFAU-201379-8,09:43 Realizado,Contenedor,1,,09:43,8:00 
2025-12-17 00:00:00,Shipy S.A.,CIMU-034263-2,09:43 Realizado,Contenedor,1,,09:43,8:00 
2025-12-17 00:00:00,Shipy S.A.,CIMU-034268-0,09:43 Realizado,Contenedor,1,,09:43,8:00 
2025-12-17 00:00:00,Shipy S.A.,CIMU-034274-0,09:43 Realizado,Contenedor,1,,09:43,8:00 
2025-12-17 00:00:00,Shipy S.A.,CIMU-034275-6,09:43 Realizado,Contenedor,1,,09:43,8:30 
2025-12-17 00:00:00,Shipy S.A.,CIMU-034288-5,09:43 Realizado,Contenedor,1,,09:43,8:30 
2025-12-17 00:00:00,Shipy S.A.,CIMU-034286-4,09:43 Realizado,Contenedor,1,,09:43,8:30 
2025-12-17 00:00:00,Jakytextil S.A.,MSNU-723103-8,09:43 Realizado,Rollos,1,NBOE25017768,09:43,8:30 
2025-12-18 00:00:00,Shipy S.A.,GESU-644975-5,11:20 Realizado,Contenedor,1,HLCULIV251039490,11:20,9:00 
2025-12-18 00:00:00,Shipy S.A.,HLXU-846069-0,11:20 Realizado,Contenedor,1,HLCULIV251039490,11:20,9:00 
2025-12-18 00:00:00,Shipy S.A.,HLXU-847502-5,11:20 Realizado,Contenedor,1,HLCULIV251039490,11:20,9:00 
2025-12-18 00:00:00,Shipy S.A.,SEGU-567788-4,11:20 Realizado,Contenedor,1,HLCULIV251039490,11:20,9:00 
2025-12-18 00:00:00,Shipy S.A.,SEGU-571806-8,11:20 Realizado,Contenedor,1,HLCULIV251039490,11:20,9:00 
2025-12-18 00:00:00,Tio Musa,MSBU-699285-8,13:30 Realizado,Cajas,1,SYNNKG25SE070125,13:30,9:30 
2025-12-18 00:00:00,Lift Van Int. Co S.A,TEMU-190782-0,20:20 Realizado,Bultos,1,HLCUBSC2509BGQX2,20:20,8:00 
2025-12-18 00:00:00,Lift Van Int. Co S.A,HLBU-352151-6,20:20 Realizado,Bultos,1,HLCUME3250938901,20:20,8:00 
2025-12-19 00:00:00,Dpmg S.A.,SEGU-813468-5,11:22 Realizado,Contenedor,1,260858208,11:22,8:00 
2025-12-19 00:00:00,Dpmg S.A.,DCIU-552745-6,11:22 Realizado,Contenedor,1,260858208,11:22,8:00 
2025-12-19 00:00:00,Aspee Monee,ZCSU-660469-3,12:36 Realizado,Contenedor,1,,12:36,8:30 
2025-12-19 00:00:00,Lift Van Int. Co S.A,TLLU-532429-3,20:24 Realizado,Bultos,1,HLCUSCL251046990,20:24,8:00 
2025-12-22 00:00:00,Net Quality S.R.L.,FFAU-399116-4,10:18 Realizado,Contenedor,1,NB251068517,10:18,8:00 
2025-12-19 00:00:00,Edelweiss Spedition Srl,HLBU-397641-2,10:11 Realizado,Bultos,1,HLCURTM250875246,10:11,8:00 
2025-12-19 00:00:00,Lift Van Int. Co S.A,MSDU-413321-2,10:11 Realizado,Bultos,1,MEDUHX601899,10:11,8:00 
2025-12-19 00:00:00,Narlu Srl,MAEU-412378-3,10:11 Realizado,Contenedor,1,25001EC01,10:11,8:00 
2025-12-19 00:00:00,Narlu Srl,MAEU-408135-3,10:11 Realizado,Contenedor,1,25001EC01,10:11,8:00 
2025-12-19 00:00:00,Narlu Srl,MAEU-422007-9,10:11 Realizado,Contenedor,1,25001EC01,10:11,8:00 
2025-12-22 00:00:00,Italbo S.R.L.,BMOU-439395-2,11:33 Realizado,Contenedor,1,NBOE25018389,11:33,8:00 
2025-12-22 00:00:00,Jupam Sa,TCNU-821542-2,12:04 Realizado,Contenedor,1,SZX25091083A,12:04,8:30 
2025-12-22 00:00:00,Narlu Srl,HMMU-667233-7,17:44 Realizado,Contenedor,1,DLC59135010,17:44,8:00 
2025-12-22 00:00:00,Bisora Group Sa,MEDU-893487-1,17:44 Realizado,Bultos,1,NBOE25017667,17:44,8:00 
2025-12-22 00:00:00,Lift Van Int. Co S.A,GESU-121047-5,21:52 Realizado,Bultos,1,HLCUME3250927427,21:52,8:00 
2025-12-22 00:00:00,Gematec Srl,MRKU-358166-4,21:52 Realizado,Pallets,1,259426463,21:52,8:00 
2025-12-23 00:00:00,Dpmg S.A.,MRKU-611373-3,09:24 Realizado,Contenedor,1,ONEYRICFKS916400,09:24,8:00 
2025-12-23 00:00:00,Dpmg S.A.,TLLU-489689-0,09:24 Realizado,Contenedor,1,ONEYRICFKS916400,09:24,8:00 
2025-12-23 00:00:00,Sanyo Color Sa,MRKU-666834-6,09:35 Realizado,Pallets,1,258890819,09:35,8:30 
2025-12-23 00:00:00,Grupo Simpa Sa,FFAU-733867-2,11:31 Realizado,Contenedor,1,ONEYRICFKS916400,11:31,8:00 
2025-12-23 00:00:00,Grupo Simpa Sa,FFAU-532369-4,11:31 Realizado,Contenedor,1,ONEYRICFKS916400,11:31,8:00 
2025-12-23 00:00:00,Grupo Simpa Sa,CAAU-649720-7,11:31 Realizado,Contenedor,1,HLCULI3250943637,11:31,8:00 
2025-12-23 00:00:00,Grupo Simpa Sa,MRKU-562545-8,11:31 Realizado,Contenedor,1,SYNNKG25SE090106,11:31,8:00 
2025-12-23 00:00:00,Poka S.A.,EGSU-951781-3,12:49 Realizado,Contenedor,1,,12:49,8:30 
2025-12-23 00:00:00,Berkma S.A.,EGSU-154146-0,12:49 Realizado,Contenedor,1,,12:49,8:30 
2025-12-23 00:00:00,Berkma S.A.,EGSU-172901-4,12:49 Realizado,Contenedor,1,,12:49,8:30 
2025-12-23 00:00:00,Poka S.A.,EITU-910265-0,12:49 Realizado,Contenedor,1,,12:49,8:30 
2025-12-23 00:00:00,Mazon Textil Sa,HAMU-305643-5,15:03 Realizado,Contenedor,1,NBOE25018594,15:03,9:00 
2025-12-23 00:00:00,Bisora Group Sa,MAGU-549608-0,15:06 Realizado,Contenedor,1,ONEYRICFKS916400,15:06,10:00
2025-12-23 00:00:00,Lift Van Int. Co S.A,HLBU-414399-8,17:41 Realizado,Bultos,1,HLCUBSC2510BBQP6,17:41,8:00 
2025-12-23 00:00:00,Lift Van Int. Co S.A,UETU-277443-5,17:41 Realizado,Bultos,1,ONEYOPOF04890600,17:41,8:00 
2025-12-26 00:00:00,Bambu Saludable Srl,MSKU-660741-9,10:19 Realizado,Contenedor,1,HLCULIV251039490,10:19,8:00 
2025-12-26 00:00:00,Grupo Simpa Sa,TGBU-892618-5,10:22 Realizado,Contenedor,1,ONEYRICFKS916400,10:22,8:00 
2025-12-23 00:00:00,Sermat Sa,SUDU-148102-3,10:19 Realizado,Pallets,1,250271EX,10:19,9:30 
2025-12-23 00:00:00,Mercovan Argentina S.A.,UACU-857310-9,10:19 Realizado,Bultos,1,HLCUME3250948097,10:19,8:00 
2025-12-26 00:00:00,Vestiditos Sa,CAAU-934863-4,11:19 Realizado,Contenedor,1,252107462A,11:19,8:00 
2025-12-26 00:00:00,Vestiditos Sa,MRSU-353161-9,11:19 Realizado,Contenedor,1,252107462A,11:19,8:00 
2025-12-26 00:00:00,Mercovan Argentina S.A.,UACU-374234-0,12:05 Realizado,Bultos,1,HLCULE1250949924,12:05,8:00 
2025-12-26 00:00:00,Eagle Service Group Srl,MRKU-022181-2,12:18 Realizado,Bultos,1,261373703,12:18,9:00 
2025-12-26 00:00:00,Grupo Simpa Sa,CAJU-501135-9,12:20 Realizado,Bultos,1,252107198A,12:20,8:00 
2025-12-26 00:00:00,Lift Van Int. Co S.A,MSBU-200996-7,14:52 Realizado,Bultos,1,MEDUQQ117048,14:52,8:30 
2025-12-26 00:00:00,Dalpra Carlos Leoncio,MSCU-253026-4,16:48 Realizado,Bultos,1,MEDUK9114258,16:48,8:00 
2025-12-26 00:00:00,Dalpra Carlos Leoncio,FFAU-252716-4,16:48 Realizado,Bultos,1,MEDUK9114258,16:48,8:00 
2025-12-22 00:00:00,Kraster Argentina Sa,TGBU-487774-0,16:37 Realizado,Bultos,1,SHHS25080039,16:37,8:00 
2025-12-29 00:00:00,Baires International,MSNU-123381-4,10:01 Realizado,Bultos,1,MEDUHX037649,10:01,8:30 
2025-12-29 00:00:00,Lift Van Int. Co S.A,MRSU-018285-3,10:12 Realizado,Bultos,1,259463350,10:12,8:00 
2025-12-26 00:00:00,Edelweiss Spedition Srl,APZU-476842-3,10:01 Realizado,Bultos,1,SIJ0546837,10:01,8:00 
2025-12-29 00:00:00,Grapot Sa,CAIU-951369-1,14:02 Realizado,Contenedor,1,EBKG15300531,14:02,8:30 
2025-12-29 00:00:00,Aspee Monee,MSKU-147981-9,15:00 Realizado,Contenedor,1,,15:00,9:30 
2025-12-29 00:00:00,Vestiditos Sa,MRSU-383653-6,15:36 Realizado,Contenedor,1,252107462A,15:36,8:00 
2025-12-29 00:00:00,Vestiditos Sa,PONU-184459-4,15:36 Realizado,Contenedor,1,252107462A,15:36,8:00 
2025-12-29 00:00:00,Bahia Blanca Viviendas Srl,TLLU-529356-7,16:18 Realizado,Contenedor,1,EBKG15300531,16:18,9:00 
2025-12-29 00:00:00,Bahia Blanca Viviendas Srl,CAAU-513434-1,16:18 Realizado,Contenedor,1,EBKG15300531,16:18,9:00 
2025-12-29 00:00:00,Bahia Blanca Viviendas Srl,HMMU-673451-0,16:18 Realizado,Contenedor,1,EBKG15300531,16:18,9:00 
2025-12-29 00:00:00,Bahia Blanca Viviendas Srl,HMMU-645975-9,16:18 Realizado,Contenedor,1,EBKG15300531,16:18,9:00 
2025-12-29 00:00:00,Bahia Blanca Viviendas Srl,HMMU-647427-0,16:18 Realizado,Contenedor,1,EBKG15300531,16:18,9:00 
2025-12-29 00:00:00,Bahia Blanca Viviendas Srl,DFSU-737005-8,16:18 Realizado,Contenedor,1,EBKG15300531,16:18,9:00 
2025-12-29 00:00:00,Bahia Blanca Viviendas Srl,KOCU-477260-5,16:18 Realizado,Contenedor,1,EBKG15300531,16:18,9:00 
2025-12-29 00:00:00,Bahia Blanca Viviendas Srl,UETU-548697-8,16:18 Realizado,Contenedor,1,,16:18,9:00 
2025-12-29 00:00:00,Bahia Blanca Viviendas Srl,TCKU-700064-1,16:18 Realizado,Contenedor,1,,16:18,8:30 
2025-12-29 00:00:00,Bahia Blanca Viviendas Srl,HMMU-705541-1,16:18 Realizado,Contenedor,1,EBKG15300531,16:18,9:00 
2025-12-29 00:00:00,Bahia Blanca Viviendas Srl,HASU-496753-0,16:18 Realizado,Contenedor,1,,16:18,8:30 
2025-12-29 00:00:00,Bahia Blanca Viviendas Srl,MRKU-546226-3,16:18 Realizado,Contenedor,1,,16:18,8:30 
2025-12-29 00:00:00,Bahia Blanca Viviendas Srl,GCXU-578286-2,16:18 Realizado,Contenedor,1,,16:18,8:30 
2025-12-30 00:00:00,Grupo Simpa Sa,CAAU-892613-1,10:43 Realizado,Contenedor,1,HLCULI3250943637,10:43,8:00 
2025-12-30 00:00:00,Grupo Simpa Sa,TRHU-448704-6,12:05 Realizado,Bultos,1,252107584,12:05,8:00 
2025-12-30 00:00:00,Grupo De Asesoramiento Empresario S.A.,MSDU-447773-2,12:39 Realizado,Bultos,1,PEF2511646-1,12:39,9:30 
2025-12-29 00:00:00,Cl Global S.R.L.,MSDU-260248-1,15:13 Realizado,Bultos,1,XMF20250109A/B/C,15:13,9:30 
2025-12-30 00:00:00,Torikos Sas,FFAU-771686-0,15:34 Realizado,Contenedor,1,,15:34,9:30 
2025-12-30 00:00:00,Aceptyourdestiny Sa,EMCU-852720-6,15:34 Realizado,Contenedor,1,,15:34,8:30 
2025-12-30 00:00:00,Aceptyourdestiny Sa,EGSU-154461-7,15:34 Realizado,Contenedor,1,,15:34,8:30 
2025-12-30 00:00:00,Gestion Forward S.R.L.,TEMU-139441-3,15:38 Realizado,Bultos,1,HLCULIV251039490,15:38,9:00 
2025-12-30 00:00:00,Jupam Sa,MSBU-536976-1,15:46 Realizado,Contenedor,1,SYNNKG25SE090106,15:46,9:30 
2025-12-30 00:00:00,Nollmann Sa,MAEU-412372-0,17:10 Realizado,Contenedor,1,,17:10,9:00 
2025-12-30 00:00:00,Nollmann Sa,MAEU-412298-2,17:10 Realizado,Contenedor,1,,17:10,9:00 
2025-12-30 00:00:00,Nollmann Sa,MAEU-408900-9,17:10 Realizado,Contenedor,1,,17:10,9:30 
2025-12-23 00:00:00,Bisora Group Sa,TLLU-599448-5,17:17 Realizado,Contenedor,1,ONEYRICFKS916400,17:17,8:30 
2026-01-02 00:00:00,Edelweiss Spedition Srl,MRKU-845493-4,12:28 Realizado,Bultos,1,259940845,12:28,8:00 
2026-01-02 00:00:00,Dpmg S.A.,HMMU-464723-2,09:44 Realizado,Contenedor,1,EBKG15300531,09:44,8:00 
